false_positive_rate,feature_set,partition,true_positive_rate
0.1365876554799343,full,train,0.857389801210026
0.1365876554799343,full,train,0.8578219533275713
0.13682234217319877,full,train,0.8578219533275713
0.13682234217319877,full,train,0.8599827139152982
0.13752640225299226,full,train,0.8599827139152982
0.13752640225299226,full,train,0.8604148660328436
0.13776108894625674,full,train,0.8604148660328436
0.13776108894625674,full,train,0.8608470181503889
0.13846514902605023,full,train,0.8608470181503889
0.13846514902605023,full,train,0.8617113223854796
0.1391692091058437,full,train,0.8617113223854796
0.1391692091058437,full,train,0.8621434745030251
0.1394038957991082,full,train,0.8621434745030251
0.1394038957991082,full,train,0.8625756266205704
0.13963858249237268,full,train,0.8625756266205704
0.13963858249237268,full,train,0.8630077787381158
0.13987326918563717,full,train,0.8630077787381158
0.13987326918563717,full,train,0.8634399308556612
0.14010795587890168,full,train,0.8634399308556612
0.14010795587890168,full,train,0.8638720829732066
0.14081201595869514,full,train,0.8638720829732066
0.14081201595869514,full,train,0.8643042350907519
0.1417507627317531,full,train,0.8643042350907519
0.1417507627317531,full,train,0.8664649956784788
0.14292419619807556,full,train,0.8664649956784788
0.14292419619807556,full,train,0.8673292999135696
0.14315888289134007,full,train,0.8673292999135696
0.14315888289134007,full,train,0.8681936041486603
0.14339356958460456,full,train,0.8681936041486603
0.14339356958460456,full,train,0.8686257562662058
0.14362825627786904,full,train,0.8686257562662058
0.14362825627786904,full,train,0.8690579083837511
0.144567003050927,full,train,0.8690579083837511
0.144567003050927,full,train,0.8703543647363872
0.14550574982398498,full,train,0.8703543647363872
0.14550574982398498,full,train,0.8707865168539326
0.14574043651724947,full,train,0.8707865168539326
0.14574043651724947,full,train,0.8716508210890234
0.14691386998357192,full,train,0.8716508210890234
0.14691386998357192,full,train,0.8720829732065687
0.1483219901431589,full,train,0.8720829732065687
0.1483219901431589,full,train,0.8725151253241141
0.14879136352968786,full,train,0.8725151253241141
0.14879136352968786,full,train,0.8729472774416595
0.1504341703825393,full,train,0.8729472774416595
0.1504341703825393,full,train,0.8733794295592049
0.15090354376906828,full,train,0.8733794295592049
0.15090354376906828,full,train,0.8738115816767502
0.15137291715559728,full,train,0.8738115816767502
0.15137291715559728,full,train,0.8742437337942955
0.15160760384886177,full,train,0.8742437337942955
0.15160760384886177,full,train,0.8751080380293863
0.15231166392865525,full,train,0.8751080380293863
0.15231166392865525,full,train,0.8755401901469317
0.15278103731518422,full,train,0.8755401901469317
0.15278103731518422,full,train,0.8759723422644771
0.15301572400844873,full,train,0.8759723422644771
0.15301572400844873,full,train,0.8772687986171133
0.15512790424782916,full,train,0.8772687986171133
0.15512790424782916,full,train,0.878133102852204
0.15536259094109364,full,train,0.878133102852204
0.15536259094109364,full,train,0.8789974070872947
0.1563013377141516,full,train,0.8789974070872947
0.1563013377141516,full,train,0.8794295592048401
0.15677071110068058,full,train,0.8794295592048401
0.15677071110068058,full,train,0.8811581676750216
0.15747477118047407,full,train,0.8811581676750216
0.15747477118047407,full,train,0.881590319792567
0.15770945787373855,full,train,0.881590319792567
0.15770945787373855,full,train,0.8820224719101124
0.15864820464679652,full,train,0.8820224719101124
0.15864820464679652,full,train,0.8824546240276577
0.1595869514198545,full,train,0.8824546240276577
0.1595869514198545,full,train,0.8828867761452031
0.1600563248063835,full,train,0.8828867761452031
0.1600563248063835,full,train,0.8837510803802938
0.1628725651255574,full,train,0.8837510803802938
0.1628725651255574,full,train,0.8841832324978393
0.16334193851208637,full,train,0.8841832324978393
0.16334193851208637,full,train,0.8846153846153846
0.16381131189861534,full,train,0.8846153846153846
0.16381131189861534,full,train,0.88504753673293
0.16428068528514433,full,train,0.88504753673293
0.16428068528514433,full,train,0.8854796888504753
0.1647500586716733,full,train,0.8854796888504753
0.1647500586716733,full,train,0.8863439930855661
0.16498474536493782,full,train,0.8863439930855661
0.16498474536493782,full,train,0.8867761452031115
0.16568880544473127,full,train,0.8867761452031115
0.16568880544473127,full,train,0.8872082973206569
0.16615817883126027,full,train,0.8872082973206569
0.16615817883126027,full,train,0.8880726015557476
0.16662755221778924,full,train,0.8880726015557476
0.16662755221778924,full,train,0.8889369057908384
0.16709692560431824,full,train,0.8889369057908384
0.16709692560431824,full,train,0.8898012100259292
0.1678009856841117,full,train,0.8898012100259292
0.1678009856841117,full,train,0.8902333621434745
0.1682703590706407,full,train,0.8902333621434745
0.1682703590706407,full,train,0.8915298184961107
0.16850504576390518,full,train,0.8915298184961107
0.16850504576390518,full,train,0.891961970613656
0.16873973245716967,full,train,0.891961970613656
0.16873973245716967,full,train,0.8928262748487468
0.16967847923022764,full,train,0.8928262748487468
0.16967847923022764,full,train,0.8932584269662921
0.17085191269655012,full,train,0.8932584269662921
0.17085191269655012,full,train,0.8936905790838375
0.1713212860830791,full,train,0.8936905790838375
0.1713212860830791,full,train,0.8945548833189283
0.1734334663224595,full,train,0.8945548833189283
0.1734334663224595,full,train,0.8949870354364736
0.174137526402253,full,train,0.8949870354364736
0.174137526402253,full,train,0.8954191875540191
0.17460689978878197,full,train,0.8954191875540191
0.17460689978878197,full,train,0.8958513396715644
0.17507627317531096,full,train,0.8958513396715644
0.17507627317531096,full,train,0.8962834917891098
0.17578033325510445,full,train,0.8962834917891098
0.17578033325510445,full,train,0.8967156439066551
0.1764843933348979,full,train,0.8967156439066551
0.1764843933348979,full,train,0.8971477960242005
0.1769537667214269,full,train,0.8971477960242005
0.1769537667214269,full,train,0.8975799481417459
0.1771884534146914,full,train,0.8975799481417459
0.1771884534146914,full,train,0.8980121002592912
0.17765782680122036,full,train,0.8980121002592912
0.17765782680122036,full,train,0.9001728608470182
0.1793006336540718,full,train,0.9001728608470182
0.1793006336540718,full,train,0.9006050129645635
0.1795353203473363,full,train,0.9006050129645635
0.1795353203473363,full,train,0.9010371650821088
0.1797700070406008,full,train,0.9010371650821088
0.1797700070406008,full,train,0.9014693171996543
0.1828209340530392,full,train,0.9014693171996543
0.1828209340530392,full,train,0.9019014693171996
0.18399436751936166,full,train,0.9019014693171996
0.18399436751936166,full,train,0.902333621434745
0.1854024876789486,full,train,0.902333621434745
0.1854024876789486,full,train,0.9027657735522904
0.18563717437221308,full,train,0.9027657735522904
0.18563717437221308,full,train,0.9031979256698358
0.18681060783853556,full,train,0.9031979256698358
0.18681060783853556,full,train,0.9040622299049266
0.18727998122506453,full,train,0.9040622299049266
0.18727998122506453,full,train,0.9044943820224719
0.18774935461159353,full,train,0.9044943820224719
0.18774935461159353,full,train,0.9049265341400173
0.18986153485097396,full,train,0.9049265341400173
0.18986153485097396,full,train,0.9062229904926534
0.19009622154423844,full,train,0.9062229904926534
0.19009622154423844,full,train,0.9066551426101987
0.19033090823750293,full,train,0.9066551426101987
0.19033090823750293,full,train,0.9075194468452895
0.1912696550105609,full,train,0.9075194468452895
0.1912696550105609,full,train,0.907951598962835
0.1917390283970899,full,train,0.907951598962835
0.1917390283970899,full,train,0.9083837510803803
0.19267777517014786,full,train,0.9083837510803803
0.19267777517014786,full,train,0.9088159031979257
0.19291246186341235,full,train,0.9088159031979257
0.19291246186341235,full,train,0.909248055315471
0.19361652194320583,full,train,0.909248055315471
0.19361652194320583,full,train,0.9101123595505618
0.19385120863647032,full,train,0.9101123595505618
0.19385120863647032,full,train,0.9122731201382887
0.19502464210279277,full,train,0.9122731201382887
0.19502464210279277,full,train,0.9127052722558341
0.19572870218258626,full,train,0.9127052722558341
0.19572870218258626,full,train,0.9131374243733794
0.19596338887585074,full,train,0.9131374243733794
0.19596338887585074,full,train,0.9135695764909249
0.1964327622623797,full,train,0.9135695764909249
0.1964327622623797,full,train,0.9140017286084702
0.1969021356489087,full,train,0.9140017286084702
0.1969021356489087,full,train,0.9148660328435609
0.19784088242196668,full,train,0.9148660328435609
0.19784088242196668,full,train,0.9152981849611063
0.19854494250176016,full,train,0.9152981849611063
0.19854494250176016,full,train,0.9157303370786517
0.19877962919502465,full,train,0.9157303370786517
0.19877962919502465,full,train,0.916162489196197
0.19924900258155362,full,train,0.916162489196197
0.19924900258155362,full,train,0.9165946413137425
0.1999530626613471,full,train,0.9165946413137425
0.1999530626613471,full,train,0.9174589455488332
0.20042243604787607,full,train,0.9174589455488332
0.20042243604787607,full,train,0.918323249783924
0.20112649612766956,full,train,0.918323249783924
0.20112649612766956,full,train,0.9200518582541054
0.20136118282093404,full,train,0.9200518582541054
0.20136118282093404,full,train,0.9204840103716508
0.20323867636704998,full,train,0.9204840103716508
0.20323867636704998,full,train,0.9209161624891962
0.20370804975357898,full,train,0.9209161624891962
0.20370804975357898,full,train,0.9222126188418324
0.2053508566064304,full,train,0.9222126188418324
0.2053508566064304,full,train,0.9230769230769231
0.20628960337948837,full,train,0.9230769230769231
0.20628960337948837,full,train,0.9235090751944685
0.20722835015254634,full,train,0.9235090751944685
0.20722835015254634,full,train,0.9239412273120138
0.20769772353907534,full,train,0.9239412273120138
0.20769772353907534,full,train,0.92523768366465
0.2084017836188688,full,train,0.92523768366465
0.2084017836188688,full,train,0.9265341400172861
0.21051396385824925,full,train,0.9265341400172861
0.21051396385824925,full,train,0.9273984442523768
0.2116873973245717,full,train,0.9273984442523768
0.2116873973245717,full,train,0.9282627484874676
0.21239145740436519,full,train,0.9282627484874676
0.21239145740436519,full,train,0.9286949006050129
0.21286083079089416,full,train,0.9286949006050129
0.21286083079089416,full,train,0.9291270527225584
0.21309551748415864,full,train,0.9291270527225584
0.21309551748415864,full,train,0.9295592048401037
0.21356489087068764,full,train,0.9295592048401037
0.21356489087068764,full,train,0.9299913569576491
0.21379957756395213,full,train,0.9299913569576491
0.21379957756395213,full,train,0.9304235090751944
0.2142689509504811,full,train,0.9304235090751944
0.2142689509504811,full,train,0.9308556611927399
0.2145036376437456,full,train,0.9308556611927399
0.2145036376437456,full,train,0.9312878133102852
0.21567707111006806,full,train,0.9312878133102852
0.21567707111006806,full,train,0.9317199654278306
0.21591175780333255,full,train,0.9317199654278306
0.21591175780333255,full,train,0.932152117545376
0.21661581788312603,full,train,0.932152117545376
0.21661581788312603,full,train,0.9325842696629213
0.217085191269655,full,train,0.9325842696629213
0.217085191269655,full,train,0.9330164217804667
0.2177892513494485,full,train,0.9330164217804667
0.2177892513494485,full,train,0.9334485738980121
0.21943205820229994,full,train,0.9334485738980121
0.21943205820229994,full,train,0.9338807260155575
0.2206054916686224,full,train,0.9338807260155575
0.2206054916686224,full,train,0.9343128781331028
0.22271767190800282,full,train,0.9343128781331028
0.22271767190800282,full,train,0.9351771823681936
0.2229523586012673,full,train,0.9351771823681936
0.2229523586012673,full,train,0.935609334485739
0.2234217319877963,full,train,0.935609334485739
0.2234217319877963,full,train,0.9360414866032843
0.22529922553391224,full,train,0.9360414866032843
0.22529922553391224,full,train,0.9364736387208298
0.22553391222717672,full,train,0.9364736387208298
0.22553391222717672,full,train,0.9373379429559204
0.22975827270593757,full,train,0.9373379429559204
0.22975827270593757,full,train,0.9377700950734659
0.23022764609246657,full,train,0.9377700950734659
0.23022764609246657,full,train,0.9382022471910112
0.23046233278573106,full,train,0.9382022471910112
0.23046233278573106,full,train,0.9394987035436474
0.23398263318469842,full,train,0.9394987035436474
0.23398263318469842,full,train,0.9399308556611927
0.23421731987796293,full,train,0.9399308556611927
0.23421731987796293,full,train,0.9403630077787382
0.23609481342407884,full,train,0.9403630077787382
0.23609481342407884,full,train,0.9407951598962835
0.2375029335836658,full,train,0.9407951598962835
0.2375029335836658,full,train,0.9420916162489196
0.24149260736916217,full,train,0.9420916162489196
0.24149260736916217,full,train,0.942523768366465
0.24196198075569114,full,train,0.942523768366465
0.24196198075569114,full,train,0.9429559204840103
0.24219666744895565,full,train,0.9429559204840103
0.24219666744895565,full,train,0.9433880726015558
0.24383947430180708,full,train,0.9433880726015558
0.24383947430180708,full,train,0.9442523768366465
0.24806383478056795,full,train,0.9442523768366465
0.24806383478056795,full,train,0.9451166810717373
0.24829852147383244,full,train,0.9451166810717373
0.24829852147383244,full,train,0.9455488331892826
0.24970664163341938,full,train,0.9455488331892826
0.24970664163341938,full,train,0.945980985306828
0.24994132832668386,full,train,0.945980985306828
0.24994132832668386,full,train,0.9464131374243734
0.25017601501994835,full,train,0.9464131374243734
0.25017601501994835,full,train,0.9468452895419187
0.25111476179300635,full,train,0.9468452895419187
0.25111476179300635,full,train,0.9472774416594641
0.25134944848627083,full,train,0.9472774416594641
0.25134944848627083,full,train,0.9477095937770095
0.2515841351795353,full,train,0.9477095937770095
0.2515841351795353,full,train,0.9481417458945549
0.2529922553391223,full,train,0.9481417458945549
0.2529922553391223,full,train,0.9485738980121002
0.25369631541891574,full,train,0.9485738980121002
0.25369631541891574,full,train,0.9490060501296457
0.2551044355785027,full,train,0.9490060501296457
0.2551044355785027,full,train,0.949438202247191
0.2555738089650317,full,train,0.949438202247191
0.2555738089650317,full,train,0.9498703543647364
0.25909410936399907,full,train,0.9498703543647364
0.25909410936399907,full,train,0.9503025064822818
0.25932879605726356,full,train,0.9503025064822818
0.25932879605726356,full,train,0.9507346585998271
0.261440976296644,full,train,0.9507346585998271
0.261440976296644,full,train,0.9511668107173725
0.2637878432292889,full,train,0.9511668107173725
0.2637878432292889,full,train,0.9515989628349178
0.2659000234686693,full,train,0.9515989628349178
0.2659000234686693,full,train,0.9520311149524633
0.2673081436282563,full,train,0.9520311149524633
0.2673081436282563,full,train,0.9524632670700086
0.26754283032152076,full,train,0.9524632670700086
0.26754283032152076,full,train,0.952895419187554
0.2682468904013142,full,train,0.952895419187554
0.2682468904013142,full,train,0.9533275713050994
0.2694203238676367,full,train,0.9533275713050994
0.2694203238676367,full,train,0.9537597234226448
0.27012438394743016,full,train,0.9537597234226448
0.27012438394743016,full,train,0.9541918755401901
0.2703590706406947,full,train,0.9541918755401901
0.2703590706406947,full,train,0.9546240276577356
0.2705937573339592,full,train,0.9546240276577356
0.2705937573339592,full,train,0.9550561797752809
0.2715325041070171,full,train,0.9550561797752809
0.2715325041070171,full,train,0.9554883318928262
0.2724712508800751,full,train,0.9554883318928262
0.2724712508800751,full,train,0.9559204840103717
0.27364468434639755,full,train,0.9559204840103717
0.27364468434639755,full,train,0.956352636127917
0.27458343111945555,full,train,0.956352636127917
0.27458343111945555,full,train,0.9567847882454624
0.27575686458577797,full,train,0.9567847882454624
0.27575686458577797,full,train,0.9572169403630078
0.2764609246655715,full,train,0.9572169403630078
0.2764609246655715,full,train,0.9576490924805532
0.2785731049049519,full,train,0.9576490924805532
0.2785731049049519,full,train,0.9580812445980985
0.28068528514433233,full,train,0.9580812445980985
0.28068528514433233,full,train,0.958513396715644
0.2823280919971838,full,train,0.958513396715644
0.2823280919971838,full,train,0.9589455488331893
0.28303215207697724,full,train,0.9589455488331893
0.28303215207697724,full,train,0.95980985306828
0.28772588594226706,full,train,0.95980985306828
0.28772588594226706,full,train,0.9602420051858254
0.29007275287491197,full,train,0.9602420051858254
0.29007275287491197,full,train,0.9615384615384616
0.2950011734334663,full,train,0.9615384615384616
0.2950011734334663,full,train,0.9619706136560069
0.2954705468199953,full,train,0.9619706136560069
0.2954705468199953,full,train,0.9624027657735523
0.29593992020652427,full,train,0.9624027657735523
0.29593992020652427,full,train,0.9628349178910977
0.2964092935930533,full,train,0.9628349178910977
0.2964092935930533,full,train,0.9632670700086431
0.29805210044590474,full,train,0.9632670700086431
0.29805210044590474,full,train,0.9636992221261884
0.2987561605256982,full,train,0.9636992221261884
0.2987561605256982,full,train,0.9641313742437337
0.29969490729875614,full,train,0.9641313742437337
0.29969490729875614,full,train,0.9645635263612792
0.30063365407181414,full,train,0.9645635263612792
0.30063365407181414,full,train,0.9649956784788245
0.3013377141516076,full,train,0.9649956784788245
0.3013377141516076,full,train,0.9654278305963699
0.30298052100445905,full,train,0.9654278305963699
0.30298052100445905,full,train,0.9658599827139153
0.3074395681764844,full,train,0.9658599827139153
0.3074395681764844,full,train,0.9662921348314607
0.30884768833607135,full,train,0.9662921348314607
0.30884768833607135,full,train,0.966724286949006
0.31142924196198074,full,train,0.966724286949006
0.31142924196198074,full,train,0.9671564390665515
0.31471485566768365,full,train,0.9671564390665515
0.31471485566768365,full,train,0.9675885911840968
0.3154189157474771,full,train,0.9675885911840968
0.3154189157474771,full,train,0.9680207433016422
0.31588828913400613,full,train,0.9680207433016422
0.31588828913400613,full,train,0.9684528954191876
0.31964327622623795,full,train,0.9684528954191876
0.31964327622623795,full,train,0.9688850475367329
0.3233982633184698,full,train,0.9688850475367329
0.3233982633184698,full,train,0.9693171996542783
0.32527575686458576,full,train,0.9693171996542783
0.32527575686458576,full,train,0.9697493517718236
0.3259798169443793,full,train,0.9697493517718236
0.3259798169443793,full,train,0.9701815038893691
0.32621450363764376,full,train,0.9701815038893691
0.32621450363764376,full,train,0.9706136560069144
0.32644919033090825,full,train,0.9706136560069144
0.32644919033090825,full,train,0.9714779602420052
0.32856137057028867,full,train,0.9714779602420052
0.32856137057028867,full,train,0.9719101123595506
0.3292654306500821,full,train,0.9719101123595506
0.3292654306500821,full,train,0.9727744165946414
0.32996949072987564,full,train,0.9727744165946414
0.32996949072987564,full,train,0.9732065687121867
0.33231635766252055,full,train,0.9732065687121867
0.33231635766252055,full,train,0.973638720829732
0.33466322459516545,full,train,0.973638720829732
0.33466322459516545,full,train,0.9740708729472775
0.33747946491433933,full,train,0.9740708729472775
0.33747946491433933,full,train,0.9745030250648228
0.33794883830086836,full,train,0.9745030250648228
0.33794883830086836,full,train,0.9749351771823682
0.33959164515371976,full,train,0.9749351771823682
0.33959164515371976,full,train,0.9753673292999135
0.34029570523351327,full,train,0.9753673292999135
0.34029570523351327,full,train,0.975799481417459
0.3414691386998357,full,train,0.975799481417459
0.3414691386998357,full,train,0.9762316335350043
0.3447547524055386,full,train,0.9762316335350043
0.3447547524055386,full,train,0.9766637856525497
0.34639755925839005,full,train,0.9766637856525497
0.34639755925839005,full,train,0.9770959377700951
0.35203003989673787,full,train,0.9770959377700951
0.35203003989673787,full,train,0.9775280898876404
0.35249941328326684,full,train,0.9775280898876404
0.35249941328326684,full,train,0.9779602420051858
0.3532034733630603,full,train,0.9779602420051858
0.3532034733630603,full,train,0.9783923941227312
0.3534381600563248,full,train,0.9783923941227312
0.3534381600563248,full,train,0.9788245462402766
0.3536728467495893,full,train,0.9788245462402766
0.3536728467495893,full,train,0.9792566983578219
0.362121567707111,full,train,0.9792566983578219
0.362121567707111,full,train,0.9796888504753674
0.37714151607603846,full,train,0.9796888504753674
0.37714151607603846,full,train,0.9801210025929127
0.37925369631541894,full,train,0.9801210025929127
0.37925369631541894,full,train,0.9805531547104581
0.3797230697019479,full,train,0.9805531547104581
0.3797230697019479,full,train,0.9809853068280034
0.3801924430884769,full,train,0.9809853068280034
0.3801924430884769,full,train,0.9814174589455489
0.3853555503402957,full,train,0.9814174589455489
0.3853555503402957,full,train,0.9818496110630942
0.38652898380661815,full,train,0.9818496110630942
0.38652898380661815,full,train,0.9822817631806395
0.3891105374325276,full,train,0.9822817631806395
0.3891105374325276,full,train,0.982713915298185
0.39216146444496597,full,train,0.982713915298185
0.39216146444496597,full,train,0.9831460674157303
0.4010795587890167,full,train,0.9831460674157303
0.4010795587890167,full,train,0.9835782195332757
0.4013142454822812,full,train,0.9835782195332757
0.4013142454822812,full,train,0.9840103716508211
0.40201830556207463,full,train,0.9840103716508211
0.40201830556207463,full,train,0.9844425237683665
0.4022529922553391,full,train,0.9844425237683665
0.4022529922553391,full,train,0.9848746758859118
0.4236094813424079,full,train,0.9848746758859118
0.4236094813424079,full,train,0.9853068280034573
0.4294766486740202,full,train,0.9853068280034573
0.4294766486740202,full,train,0.9857389801210026
0.4320582022999296,full,train,0.9857389801210026
0.4320582022999296,full,train,0.986171132238548
0.4348744426191035,full,train,0.986171132238548
0.4348744426191035,full,train,0.9866032843560933
0.43816005632480637,full,train,0.9866032843560933
0.43816005632480637,full,train,0.9870354364736387
0.44168035672377376,full,train,0.9870354364736387
0.44168035672377376,full,train,0.9874675885911841
0.4670265195963389,full,train,0.9874675885911841
0.4670265195963389,full,train,0.9878997407087294
0.4740671203942736,full,train,0.9878997407087294
0.4740671203942736,full,train,0.9883318928262749
0.4867402018305562,full,train,0.9883318928262749
0.4867402018305562,full,train,0.9887640449438202
0.48838300868340767,full,train,0.9887640449438202
0.48838300868340767,full,train,0.9891961970613656
0.5127904247829148,full,train,0.9891961970613656
0.5127904247829148,full,train,0.989628349178911
0.5144332316357663,full,train,0.989628349178911
0.5144332316357663,full,train,0.9900605012964564
0.5217085191269655,full,train,0.9900605012964564
0.5217085191269655,full,train,0.9904926534140017
0.5524524759446139,full,train,0.9904926534140017
0.5524524759446139,full,train,0.9909248055315472
0.5545646561839944,full,train,0.9909248055315472
0.5545646561839944,full,train,0.9913569576490925
0.5681764843933349,full,train,0.9913569576490925
0.5681764843933349,full,train,0.9917891097666378
0.5780333255104435,full,train,0.9917891097666378
0.5780333255104435,full,train,0.9922212618841832
0.5979816944379254,full,train,0.9922212618841832
0.5979816944379254,full,train,0.9926534140017286
0.608777282328092,full,train,0.9926534140017286
0.608777282328092,full,train,0.993085566119274
0.6111241492607369,full,train,0.993085566119274
0.6111241492607369,full,train,0.9935177182368193
0.621685050457639,full,train,0.9935177182368193
0.621685050457639,full,train,0.9939498703543648
0.6324806383478057,full,train,0.9939498703543648
0.6324806383478057,full,train,0.9943820224719101
0.6550105609011969,full,train,0.9943820224719101
0.6550105609011969,full,train,0.9948141745894555
0.6728467495892982,full,train,0.9948141745894555
0.6728467495892982,full,train,0.9952463267070009
0.6911523116639287,full,train,0.9952463267070009
0.6911523116639287,full,train,0.9956784788245462
0.7019478995540953,full,train,0.9956784788245462
0.7019478995540953,full,train,0.9961106309420916
0.7209575217085191,full,train,0.9961106309420916
0.7209575217085191,full,train,0.996542783059637
0.7308143628256278,full,train,0.996542783059637
0.7308143628256278,full,train,0.9969749351771824
0.7749354611593523,full,train,0.9969749351771824
0.7749354611593523,full,train,0.9974070872947277
0.7836188688101384,full,train,0.9974070872947277
0.7836188688101384,full,train,0.9978392394122731
0.7988735038723305,full,train,0.9978392394122731
0.7988735038723305,full,train,0.9982713915298185
0.8528514433231635,full,train,0.9982713915298185
0.8528514433231635,full,train,0.9987035436473639
0.929359305327388,full,train,0.9987035436473639
0.929359305327388,full,train,0.9991356957649092
0.9434405069232574,full,train,0.9991356957649092
0.9434405069232574,full,train,0.9995678478824547
0.9443792536963154,full,train,0.9995678478824547
0.9443792536963154,full,train,1.0
1.0,full,train,1.0
0.0,expressions,test,0.0
0.002183406113537118,expressions,test,0.0
0.002183406113537118,expressions,test,0.03663003663003663
0.004366812227074236,expressions,test,0.03663003663003663
0.004366812227074236,expressions,test,0.10256410256410256
0.006550218340611353,expressions,test,0.10256410256410256
0.006550218340611353,expressions,test,0.15384615384615385
0.008733624454148471,expressions,test,0.15384615384615385
0.008733624454148471,expressions,test,0.18681318681318682
0.013100436681222707,expressions,test,0.18681318681318682
0.013100436681222707,expressions,test,0.19413919413919414
0.015283842794759825,expressions,test,0.19413919413919414
0.015283842794759825,expressions,test,0.23443223443223443
0.017467248908296942,expressions,test,0.23443223443223443
0.017467248908296942,expressions,test,0.304029304029304
0.019650655021834062,expressions,test,0.304029304029304
0.019650655021834062,expressions,test,0.32234432234432236
0.021834061135371178,expressions,test,0.32234432234432236
0.021834061135371178,expressions,test,0.32967032967032966
0.024017467248908297,expressions,test,0.32967032967032966
0.024017467248908297,expressions,test,0.3516483516483517
0.026200873362445413,expressions,test,0.3516483516483517
0.026200873362445413,expressions,test,0.358974358974359
0.028384279475982533,expressions,test,0.358974358974359
0.028384279475982533,expressions,test,0.3882783882783883
0.03056768558951965,expressions,test,0.3882783882783883
0.03056768558951965,expressions,test,0.3992673992673993
0.03275109170305677,expressions,test,0.3992673992673993
0.03275109170305677,expressions,test,0.5054945054945055
0.03711790393013101,expressions,test,0.5054945054945055
0.03711790393013101,expressions,test,0.5201465201465202
0.039301310043668124,expressions,test,0.5201465201465202
0.039301310043668124,expressions,test,0.5494505494505495
0.04148471615720524,expressions,test,0.5494505494505495
0.04148471615720524,expressions,test,0.5531135531135531
0.043668122270742356,expressions,test,0.5531135531135531
0.043668122270742356,expressions,test,0.5787545787545788
0.05240174672489083,expressions,test,0.5787545787545788
0.05240174672489083,expressions,test,0.5934065934065934
0.05458515283842795,expressions,test,0.5934065934065934
0.05458515283842795,expressions,test,0.6007326007326007
0.056768558951965066,expressions,test,0.6007326007326007
0.056768558951965066,expressions,test,0.6043956043956044
0.05895196506550218,expressions,test,0.6043956043956044
0.05895196506550218,expressions,test,0.6263736263736264
0.0611353711790393,expressions,test,0.6263736263736264
0.0611353711790393,expressions,test,0.6446886446886447
0.06331877729257641,expressions,test,0.6446886446886447
0.06331877729257641,expressions,test,0.6666666666666666
0.06550218340611354,expressions,test,0.6666666666666666
0.06550218340611354,expressions,test,0.6776556776556777
0.06768558951965066,expressions,test,0.6776556776556777
0.06768558951965066,expressions,test,0.6813186813186813
0.06986899563318777,expressions,test,0.6813186813186813
0.06986899563318777,expressions,test,0.684981684981685
0.07205240174672489,expressions,test,0.684981684981685
0.07205240174672489,expressions,test,0.6923076923076923
0.07423580786026202,expressions,test,0.6923076923076923
0.07423580786026202,expressions,test,0.6959706959706959
0.07641921397379912,expressions,test,0.6959706959706959
0.07641921397379912,expressions,test,0.7106227106227107
0.07860262008733625,expressions,test,0.7106227106227107
0.07860262008733625,expressions,test,0.717948717948718
0.08078602620087336,expressions,test,0.717948717948718
0.08078602620087336,expressions,test,0.7216117216117216
0.08296943231441048,expressions,test,0.7216117216117216
0.08296943231441048,expressions,test,0.7289377289377289
0.09170305676855896,expressions,test,0.7289377289377289
0.09170305676855896,expressions,test,0.73992673992674
0.09388646288209607,expressions,test,0.73992673992674
0.09388646288209607,expressions,test,0.7472527472527473
0.09606986899563319,expressions,test,0.7472527472527473
0.09606986899563319,expressions,test,0.7509157509157509
0.0982532751091703,expressions,test,0.7509157509157509
0.0982532751091703,expressions,test,0.7545787545787546
0.10262008733624454,expressions,test,0.7545787545787546
0.10262008733624454,expressions,test,0.7728937728937729
0.10480349344978165,expressions,test,0.7728937728937729
0.10480349344978165,expressions,test,0.7765567765567766
0.10698689956331878,expressions,test,0.7765567765567766
0.10698689956331878,expressions,test,0.7802197802197802
0.1091703056768559,expressions,test,0.7802197802197802
0.1091703056768559,expressions,test,0.7948717948717948
0.11135371179039301,expressions,test,0.7948717948717948
0.11135371179039301,expressions,test,0.7985347985347986
0.12008733624454149,expressions,test,0.7985347985347986
0.12008733624454149,expressions,test,0.8205128205128205
0.12663755458515283,expressions,test,0.8205128205128205
0.12663755458515283,expressions,test,0.8315018315018315
0.12882096069868995,expressions,test,0.8315018315018315
0.12882096069868995,expressions,test,0.8424908424908425
0.1331877729257642,expressions,test,0.8424908424908425
0.1331877729257642,expressions,test,0.8461538461538461
0.13973799126637554,expressions,test,0.8461538461538461
0.13973799126637554,expressions,test,0.8498168498168498
0.14192139737991266,expressions,test,0.8498168498168498
0.14192139737991266,expressions,test,0.8534798534798534
0.15065502183406113,expressions,test,0.8534798534798534
0.15065502183406113,expressions,test,0.8571428571428571
0.15938864628820962,expressions,test,0.8571428571428571
0.15938864628820962,expressions,test,0.8608058608058609
0.1615720524017467,expressions,test,0.8608058608058609
0.1615720524017467,expressions,test,0.8681318681318682
0.16375545851528384,expressions,test,0.8681318681318682
0.16375545851528384,expressions,test,0.8791208791208791
0.17685589519650655,expressions,test,0.8791208791208791
0.17685589519650655,expressions,test,0.8901098901098901
0.1812227074235808,expressions,test,0.8901098901098901
0.1812227074235808,expressions,test,0.8974358974358975
0.18340611353711792,expressions,test,0.8974358974358975
0.18340611353711792,expressions,test,0.9010989010989011
0.18777292576419213,expressions,test,0.9010989010989011
0.18777292576419213,expressions,test,0.9084249084249084
